Time,time,team,towers,team_gold,team_kills,top_kill,top_death,top_assist,top_gold,jungle_kill,jungle_death,jungle_assist,jungle_gold,mid_kill,mid_death,mid_assist,mid_gold,bot_kill,bot_death,bot_assist,bot_gold,supp_kill,supp_death,supp_assist,supp_gold
131,02:11,JDG,0,8300,1,1,0,0,2086,0,0,0,1559,0,0,0,1811,0,0,0,1602,0,0,0,1259
132,02:12,STM,0,7900,0,0,1,0,1572,0,0,0,1574,0,0,0,1815,0,0,0,1760,0,0,0,1202
132,02:12,JDG,0,8500,1,1,0,0,2089,0,0,0,1562,0,0,0,1815,0,0,0,1690,0,0,0,1305
133,02:13,STM,0,8100,0,0,1,0,1641,0,0,0,1578,0,0,0,1883,0,0,0,1763,0,0,0,1206
133,02:13,JDG,0,8500,1,1,0,0,2093,0,0,0,1566,0,0,0,1883,0,0,0,1694,0,0,0,1309
134,02:14,STM,0,8100,0,0,1,0,1644,0,0,0,1581,0,0,0,1887,0,0,0,1767,0,0,0,1209
134,02:14,JDG,0,8600,1,1,0,0,2096,0,0,0,1569,0,0,0,1887,0,0,0,1697,0,0,0,1312
135,02:15,STM,0,8100,0,0,1,0,1651,0,0,0,1588,0,0,0,1894,0,0,0,1774,0,0,0,1216
135,02:15,JDG,0,8900,1,1,0,0,2168,0,0,0,1576,0,0,0,1894,0,0,0,1874,0,0,0,1404
136,02:16,STM,0,8100,0,0,1,0,1655,0,0,0,1592,0,0,0,1897,0,0,0,1777,0,0,0,1220
136,02:16,JDG,0,9000,1,1,0,0,2172,0,0,0,1580,0,0,0,1937,0,0,0,1878,0,0,0,1408
138,02:18,STM,0,8200,0,0,1,0,1723,0,0,0,1595,0,0,0,1901,0,0,0,1781,0,0,0,1223
138,02:18,JDG,0,9100,1,1,0,0,2240,0,0,0,1583,0,0,0,1941,0,0,0,1921,0,0,0,1411
139,02:19,STM,0,8400,0,0,1,0,1727,0,0,0,1755,0,0,0,1904,0,0,0,1784,0,0,0,1227
139,02:19,JDG,0,9200,1,1,0,0,2324,0,0,0,1587,0,0,0,1944,0,0,0,1925,0,0,0,1415
140,02:20,STM,0,8400,0,0,1,0,1730,0,0,0,1758,0,0,0,1908,0,0,0,1788,0,0,0,1230
140,02:20,JDG,0,9200,1,1,0,0,2327,0,0,0,1590,0,0,0,1948,0,0,0,1928,0,0,0,1418
141,02:21,STM,0,8400,0,0,1,0,1734,0,0,0,1762,0,0,0,1911,0,0,0,1791,0,0,0,1234
141,02:21,JDG,0,9300,1,1,0,0,2331,0,0,0,1594,0,0,0,1991,0,0,0,1932,0,0,0,1422
142,02:22,STM,0,8500,0,0,1,0,1777,0,0,0,1765,0,0,0,1915,0,0,0,1795,0,0,0,1237
142,02:22,JDG,0,9300,1,1,0,0,2334,0,0,0,1597,0,0,0,1995,0,0,0,1935,0,0,0,1425
143,02:23,STM,0,8500,0,0,1,0,1781,0,0,0,1769,0,0,0,1918,0,0,0,1798,0,0,0,1241
143,02:23,JDG,0,9300,1,1,0,0,2338,0,0,0,1601,0,0,0,1998,0,0,0,1939,0,0,0,1429
144,02:24,STM,0,8700,0,0,1,0,1824,0,0,0,1772,0,0,0,1962,0,0,0,1867,0,0,0,1244
144,02:24,JDG,0,9500,1,1,0,0,2341,0,0,0,1760,0,0,0,2002,0,0,0,1942,0,0,0,1432
145,02:25,STM,0,8700,0,0,1,0,1828,0,0,0,1776,0,0,0,1965,0,0,0,1870,0,0,0,1248
145,02:25,JDG,0,9500,1,1,0,0,2345,0,0,0,1764,0,0,0,2005,0,0,0,1946,0,0,0,1436
146,02:26,STM,0,8800,0,0,1,0,1831,0,0,0,1779,0,0,0,2034,0,0,0,1914,0,0,0,1251
146,02:26,JDG,0,9600,1,1,0,0,2348,0,0,0,1767,0,0,0,2074,0,0,0,1949,0,0,0,1439
147,02:27,STM,0,8800,0,0,1,0,1835,0,0,0,1783,0,0,0,2037,0,0,0,1917,0,0,0,1255
147,02:27,JDG,0,9600,1,1,0,0,2352,0,0,0,1771,0,0,0,2077,0,0,0,1953,0,0,0,1443
148,02:28,STM,0,9000,0,0,1,0,1842,0,0,0,1790,0,0,0,2109,0,0,0,1964,0,0,0,1262
148,02:28,JDG,0,9700,1,1,0,0,2389,0,0,0,1778,0,0,0,2124,0,0,0,1960,0,0,0,1450
149,02:29,STM,0,9000,0,0,1,0,1845,0,0,0,1793,0,0,0,2113,0,0,0,1968,0,0,0,1265
149,02:29,JDG,0,9800,1,1,0,0,2392,0,0,0,1781,0,0,0,2193,0,0,0,1963,0,0,0,1453
151,02:31,STM,0,9200,0,0,1,0,1849,0,0,0,1953,0,0,0,2156,0,0,0,1971,0,0,0,1289
151,02:31,JDG,0,9800,1,1,0,0,2396,0,0,0,1785,0,0,0,2196,0,0,0,1967,0,0,0,1457
152,02:32,STM,0,9200,0,0,1,0,1852,0,0,0,1956,0,0,0,2160,0,0,0,1975,0,0,0,1292
152,02:32,JDG,0,9800,1,1,0,0,2399,0,0,0,1788,0,0,0,2200,0,0,0,1970,0,0,0,1460
153,02:33,STM,0,9300,0,0,1,0,1856,0,0,0,1960,0,0,0,2203,0,0,0,1978,0,0,0,1316
153,02:33,JDG,0,9800,1,1,0,0,2403,0,0,0,1792,0,0,0,2203,0,0,0,1974,0,0,0,1464
154,02:34,STM,0,9300,0,0,1,0,1859,0,0,0,1963,0,0,0,2207,0,0,0,1982,0,0,0,1319
154,02:34,JDG,0,9900,1,1,0,0,2406,0,0,0,1795,0,0,0,2207,0,0,0,1977,0,0,0,1467
155,02:35,STM,0,9300,0,0,1,0,1863,0,0,0,1967,0,0,0,2210,0,0,0,1985,0,0,0,1323
155,02:35,JDG,0,9900,1,1,0,0,2410,0,0,0,1799,0,0,0,2210,0,0,0,1981,0,0,0,1471
156,02:36,STM,0,9400,0,0,1,0,1866,0,0,0,1970,0,0,0,2214,0,0,0,2054,0,0,0,1326
156,02:36,JDG,0,9900,1,1,0,0,2413,0,0,0,1802,0,0,0,2214,0,0,0,1984,0,0,0,1474
157,02:37,STM,0,9500,0,0,1,0,1870,0,0,0,1974,0,0,0,2217,0,0,0,2097,0,0,0,1330
157,02:37,JDG,0,10000,1,1,0,0,2482,0,0,0,1806,0,0,0,2217,0,0,0,1988,0,0,0,1478
158,02:38,STM,0,9500,0,0,1,0,1873,0,0,0,1977,0,0,0,2221,0,0,0,2101,0,0,0,1333
158,02:38,JDG,0,10300,1,1,0,0,2485,0,0,0,1965,0,0,0,2263,0,0,0,1991,0,0,0,1566
159,02:39,STM,0,9600,0,0,1,0,1877,0,0,0,1981,0,0,0,2224,0,0,0,2169,0,0,0,1337
159,02:39,JDG,0,10300,1,1,0,0,2489,0,0,0,1969,0,0,0,2267,0,0,0,1995,0,0,0,1570
160,02:40,STM,0,9600,0,0,1,0,1880,0,0,0,1984,0,0,0,2228,0,0,0,2173,0,0,0,1340
160,02:40,JDG,0,10300,1,1,0,0,2492,0,0,0,1972,0,0,0,2270,0,0,0,1998,0,0,0,1573
161,02:41,STM,0,9800,0,0,1,0,1884,0,0,0,1988,0,0,0,2316,0,0,0,2176,0,0,0,1386
161,02:41,JDG,0,10300,1,1,0,0,2496,0,0,0,1976,0,0,0,2274,0,0,0,2002,0,0,0,1577
162,02:42,STM,0,9800,0,0,1,0,1891,0,0,0,1995,0,0,0,2323,0,0,0,2183,0,0,0,1393
162,02:42,JDG,0,10400,1,1,0,0,2568,0,0,0,1983,0,0,0,2281,0,0,0,2009,0,0,0,1584
164,02:44,STM,0,9800,0,0,1,0,1894,0,0,0,1998,0,0,0,2327,0,0,0,2187,0,0,0,1397
164,02:44,JDG,0,10400,1,1,0,0,2571,0,0,0,1986,0,0,0,2284,0,0,0,2012,0,0,0,1587
165,02:45,STM,0,9800,0,0,1,0,1898,0,0,0,2002,0,0,0,2330,0,0,0,2190,0,0,0,1400
165,02:45,JDG,0,10500,1,1,0,0,2615,0,0,0,1990,0,0,0,2288,0,0,0,2016,0,0,0,1591
166,02:46,STM,0,9900,0,0,1,0,1901,0,0,0,2005,0,0,0,2334,0,0,0,2279,0,0,0,1404
166,02:46,JDG,0,10500,1,1,0,0,2618,0,0,0,1993,0,0,0,2291,0,0,0,2019,0,0,0,1594
167,02:47,STM,0,9900,0,0,1,0,1905,0,0,0,2009,0,0,0,2337,0,0,0,2282,0,0,0,1407
167,02:47,JDG,0,10500,1,1,0,0,2622,0,0,0,1997,0,0,0,2295,0,0,0,2023,0,0,0,1598
168,02:48,STM,0,10000,0,0,1,0,1908,0,0,0,2012,0,0,0,2341,0,0,0,2286,0,0,0,1411
168,02:48,JDG,0,10600,1,1,0,0,2625,0,0,0,2000,0,0,0,2298,0,0,0,2026,0,0,0,1601
169,02:49,STM,0,10000,0,0,1,0,1942,0,0,0,2016,0,0,0,2344,0,0,0,2289,0,0,0,1414
169,02:49,JDG,0,10600,1,1,0,0,2629,0,0,0,2028,0,0,0,2302,0,0,0,2030,0,0,0,1605
170,02:50,STM,0,10000,0,0,1,0,1945,0,0,0,2019,0,0,0,2348,0,0,0,2293,0,0,0,1418
170,02:50,JDG,0,10700,1,1,0,0,2632,0,0,0,2055,0,0,0,2345,0,0,0,2033,0,0,0,1628
171,02:51,STM,0,10000,0,0,1,0,1949,0,0,0,2023,0,0,0,2301,0,0,0,2296,0,0,0,1421
171,02:51,JDG,0,10900,1,1,0,0,2636,0,0,0,2167,0,0,0,2361,0,0,0,2102,0,0,0,1645
172,02:52,STM,0,10100,0,0,1,0,1952,0,0,0,2026,0,0,0,2355,0,0,0,2300,0,0,0,1425
172,02:52,JDG,0,11000,1,1,0,0,2724,0,0,0,2170,0,0,0,2365,0,0,0,2105,0,0,0,1648
173,02:53,STM,0,10100,0,0,1,0,1959,0,0,0,2033,0,0,0,2362,0,0,0,2307,0,0,0,1432
173,02:53,JDG,0,11000,1,1,0,0,2731,0,0,0,2177,0,0,0,2372,0,0,0,2112,0,0,0,1655
174,02:54,STM,0,10100,0,0,1,0,1963,0,0,0,2037,0,0,0,2365,0,0,0,2310,0,0,0,1435
174,02:54,JDG,0,11200,1,1,0,0,2735,0,0,0,2181,0,0,0,2440,0,0,0,2116,0,0,0,1691
175,02:55,STM,0,10100,0,0,1,0,1966,0,0,0,2040,0,0,0,2369,0,0,0,2314,0,0,0,1439
175,02:55,JDG,0,11300,1,1,0,0,2738,0,0,0,2184,0,0,0,2484,0,0,0,2159,0,0,0,1715
177,02:57,STM,0,10400,0,0,1,0,1966,0,0,0,2040,0,0,0,2369,0,0,0,2314,0,0,0,1439
177,02:57,JDG,0,11600,1,1,0,0,2738,0,0,0,2184,0,0,0,2484,0,0,0,2159,0,0,0,1715
178,02:58,STM,0,10300,0,0,1,0,1973,0,0,0,2047,0,0,0,2481,0,0,0,2321,0,0,0,1498
178,02:58,JDG,0,11500,1,1,0,0,2810,0,0,0,2191,0,0,0,2491,0,0,0,2251,0,0,0,1722
179,02:59,STM,0,9900,0,0,1,0,1993,0,0,0,2051,0,0,0,2024,0,0,0,2324,0,0,0,1522
179,02:59,JDG,0,11500,1,1,0,0,2879,0,0,0,2195,0,0,0,2494,0,0,0,2255,0,0,0,1725
180,03:00,STM,0,10000,0,0,1,0,1996,0,0,0,2054,0,0,0,2093,0,0,0,2328,0,0,0,1558
180,03:00,JDG,0,11600,1,1,0,0,2922,0,0,0,2198,0,0,0,2498,0,0,0,2258,0,0,0,1729
181,03:01,STM,0,10000,0,0,1,0,2000,0,0,0,2058,0,0,0,2096,0,0,0,2331,0,0,0,1561
181,03:01,JDG,0,11700,1,1,0,0,2966,0,0,0,2202,0,0,0,2501,0,0,0,2262,0,0,0,1732
182,03:02,STM,0,10600,0,0,1,0,2003,0,0,0,2061,0,0,0,2600,0,0,0,2400,0,0,0,1565
182,03:02,JDG,0,11700,1,1,0,0,2969,0,0,0,2205,0,0,0,2505,0,0,0,2265,0,0,0,1736
183,03:03,STM,0,10700,0,0,1,0,2007,0,0,0,2065,0,0,0,2603,0,0,0,2468,0,0,0,1568
183,03:03,JDG,0,11700,1,1,0,0,2973,0,0,0,2209,0,0,0,2508,0,0,0,2269,0,0,0,1739
184,03:04,STM,0,10800,0,0,1,0,2075,0,0,0,2068,0,0,0,2607,0,0,0,2472,0,0,0,1572
184,03:04,JDG,0,11700,1,1,0,0,2976,0,0,0,2212,0,0,0,2512,0,0,0,2272,0,0,0,1743
185,03:05,STM,0,10800,0,0,1,0,2079,0,0,0,2072,0,0,0,2610,0,0,0,2475,0,0,0,1575
185,03:05,JDG,0,11700,1,1,0,0,2980,0,0,0,2216,0,0,0,2515,0,0,0,2276,0,0,0,1746
186,03:06,STM,0,10900,0,0,1,0,2086,0,0,0,2079,0,0,0,2617,0,0,0,2498,0,0,0,1582
186,03:06,JDG,0,11900,1,1,0,0,2987,0,0,0,2223,0,0,0,2522,0,0,0,2413,0,0,0,1753
188,03:08,STM,0,10900,0,0,1,0,2089,0,0,0,2082,0,0,0,2621,0,0,0,2501,0,0,0,1586
188,03:08,JDG,0,11900,1,1,0,0,2990,0,0,0,2226,0,0,0,2526,0,0,0,2416,0,0,0,1757
189,03:09,STM,0,11300,0,0,1,0,2093,0,0,0,2086,0,0,0,2624,0,0,0,2945,0,0,0,1589
189,03:09,JDG,0,11900,1,1,0,0,2994,0,0,0,2230,0,0,0,2529,0,0,0,2420,0,0,0,1760
190,03:10,STM,0,10600,0,0,1,0,2201,0,0,0,2089,0,0,0,2628,0,0,0,2048,0,0,0,1593
190,03:10,JDG,0,12000,1,1,0,0,2997,0,0,0,2233,0,0,0,2533,0,0,0,2423,0,0,0,1764
191,03:11,STM,0,11200,0,0,1,0,2330,0,0,0,2093,0,0,0,2631,0,0,0,2592,0,0,0,1596
191,03:11,JDG,0,12000,1,1,0,0,3001,0,0,0,2237,0,0,0,2536,0,0,0,2427,0,0,0,1767
192,03:12,STM,0,11200,0,0,1,0,2333,0,0,0,2096,0,0,0,2635,0,0,0,2555,0,0,0,1600
192,03:12,JDG,0,12000,1,1,0,0,3004,0,0,0,2240,0,0,0,2540,0,0,0,2470,0,0,0,1771
193,03:13,STM,0,11300,0,0,1,0,2337,0,0,0,2100,0,0,0,2638,0,0,0,2599,0,0,0,1603
193,03:13,JDG,0,12100,1,1,0,0,3008,0,0,0,2244,0,0,0,2543,0,0,0,2514,0,0,0,1774
194,03:14,STM,0,11700,0,0,1,0,2340,0,0,0,2103,0,0,0,2642,0,0,0,2962,0,0,0,1607
194,03:14,JDG,0,12100,1,1,0,0,3011,0,0,0,2247,0,0,0,2547,0,0,0,2517,0,0,0,1778
195,03:15,STM,0,11300,0,0,1,0,2344,0,0,0,2107,0,0,0,2645,0,0,0,2611,0,0,0,1610
195,03:15,JDG,0,12100,1,1,0,0,3015,0,0,0,2251,0,0,0,2550,0,0,0,2521,0,0,0,1781
196,03:16,STM,0,11300,0,0,1,0,2347,0,0,0,2110,0,0,0,2649,0,0,0,2614,0,0,0,1614
196,03:16,JDG,0,12200,1,1,0,0,3018,0,0,0,2314,0,0,0,2554,0,0,0,2524,0,0,0,1785
197,03:17,STM,0,11300,0,0,1,0,2301,0,0,0,2114,0,0,0,2652,0,0,0,2618,0,0,0,1617
197,03:17,JDG,0,12200,1,1,0,0,3022,0,0,0,2318,0,0,0,2557,0,0,0,2528,0,0,0,1788
198,03:18,STM,0,11400,0,0,1,0,2358,0,0,0,2121,0,0,0,2659,0,0,0,2625,0,0,0,1624
198,03:18,JDG,0,12300,1,1,0,0,3029,0,0,0,2355,0,0,0,2564,0,0,0,2535,0,0,0,1795
199,03:19,STM,0,11400,0,0,1,0,2391,0,0,0,2124,0,0,0,2663,0,0,0,2628,0,0,0,1628
199,03:19,JDG,0,12400,1,1,0,0,3032,0,0,0,2430,0,0,0,2568,0,0,0,2538,0,0,0,1799
201,03:21,STM,0,11500,0,0,1,0,2410,0,0,0,2128,0,0,0,2666,0,0,0,2632,0,0,0,1631
201,03:21,JDG,0,12400,1,1,0,0,3036,0,0,0,2434,0,0,0,2571,0,0,0,2542,0,0,0,1802
202,03:22,STM,0,11500,0,0,1,0,2413,0,0,0,2131,0,0,0,2670,0,0,0,2635,0,0,0,1635
202,03:22,JDG,0,12800,1,1,0,0,3039,0,0,0,2437,0,0,0,2575,0,0,0,2945,0,0,0,1806
203,03:23,STM,0,11500,0,0,1,0,2417,0,0,0,2135,0,0,0,2673,0,0,0,2639,0,0,0,1638
203,03:23,JDG,0,12400,1,1,0,0,3043,0,0,0,2441,0,0,0,2578,0,0,0,2549,0,0,0,1809
204,03:24,STM,0,11500,0,0,1,0,2420,0,0,0,2138,0,0,0,2677,0,0,0,2642,0,0,0,1642
204,03:24,JDG,0,12400,1,1,0,0,3046,0,0,0,2444,0,0,0,2582,0,0,0,2552,0,0,0,1813
205,03:25,STM,0,11500,0,0,1,0,2424,0,0,0,2142,0,0,0,2680,0,0,0,2646,0,0,0,1645
205,03:25,JDG,0,12500,1,1,0,0,3050,0,0,0,2448,0,0,0,2585,0,0,0,2556,0,0,0,1816
206,03:26,STM,0,11600,0,0,1,0,2427,0,0,0,2145,0,0,0,2749,0,0,0,2649,0,0,0,1649
206,03:26,JDG,0,12500,1,1,0,0,3053,0,0,0,2451,0,0,0,2654,0,0,0,2559,0,0,0,1820
207,03:27,STM,0,11800,0,0,1,0,2427,0,0,0,2145,0,0,0,2749,0,0,0,2649,0,0,0,1649
207,03:27,JDG,0,12600,1,1,0,0,3053,0,0,0,2451,0,0,0,2654,0,0,0,2559,0,0,0,1820
208,03:28,STM,0,11900,0,0,1,0,2427,0,0,0,2145,0,0,0,2749,0,0,0,2649,0,0,0,1649
208,03:28,JDG,0,12700,1,1,0,0,3053,0,0,0,2451,0,0,0,2654,0,0,0,2559,0,0,0,1820
209,03:29,STM,0,11900,0,0,1,0,2427,0,0,0,2145,0,0,0,2749,0,0,0,2649,0,0,0,1649
209,03:29,JDG,0,12700,1,1,0,0,3053,0,0,0,2451,0,0,0,2654,0,0,0,2559,0,0,0,1820
210,03:30,STM,0,11800,0,0,1,0,2467,0,0,0,2159,0,0,0,2828,0,0,0,2676,0,0,0,1675
210,03:30,JDG,0,12600,1,1,0,0,3067,0,0,0,2465,0,0,0,2708,0,0,0,2573,0,0,0,1834
211,03:31,STM,0,11900,0,0,1,0,2511,0,0,0,2163,0,0,0,2832,0,0,0,2720,0,0,0,1699
211,03:31,JDG,0,12900,1,1,0,0,3071,0,0,0,2625,0,0,0,2711,0,0,0,2642,0,0,0,1837
212,03:32,STM,0,12000,0,0,1,0,2514,0,0,0,2166,0,0,0,2835,0,0,0,2788,0,0,0,1735
212,03:32,JDG,0,13000,1,1,0,0,3074,0,0,0,2628,0,0,0,2715,0,0,0,2671,0,0,0,1871
213,03:33,STM,0,12200,0,0,1,0,2544,0,0,0,2326,0,0,0,2839,0,0,0,2792,0,0,0,1738
213,03:33,JDG,0,13000,1,1,0,0,3078,0,0,0,2632,0,0,0,2718,0,0,0,2675,0,0,0,1874
214,03:34,STM,0,11800,0,0,1,0,2047,0,0,0,2329,0,0,0,2842,0,0,0,2795,0,0,0,1742
214,03:34,JDG,0,13200,1,1,0,0,3081,0,0,0,2707,0,0,0,2807,0,0,0,2678,0,0,0,1878
215,03:35,STM,0,12200,0,0,1,0,2501,0,0,0,2333,0,0,0,2846,0,0,0,2799,0,0,0,1745
215,03:35,JDG,0,13200,1,1,0,0,3085,0,0,0,2711,0,0,0,2810,0,0,0,2682,0,0,0,1881
216,03:36,STM,0,12200,0,0,1,0,2504,0,0,0,2336,0,0,0,2849,0,0,0,2802,0,0,0,1749
216,03:36,JDG,0,13300,1,1,0,0,3153,0,0,0,2714,0,0,0,2814,0,0,0,2685,0,0,0,1885
217,03:37,STM,0,12700,0,0,1,0,2976,0,0,0,2343,0,0,0,2856,0,0,0,2809,0,0,0,1756
217,03:37,JDG,0,13400,1,1,0,0,3176,0,0,0,2721,0,0,0,2926,0,0,0,2692,0,0,0,1892
218,03:38,STM,0,11900,0,0,1,0,2080,0,0,0,2347,0,0,0,2945,0,0,0,2813,0,0,0,1759
218,03:38,JDG,0,13600,1,1,0,0,3265,0,0,0,2749,0,0,0,2994,0,0,0,2696,0,0,0,1895
220,03:40,STM,0,12000,0,0,1,0,2083,0,0,0,2350,0,0,0,2948,0,0,0,2816,0,0,0,1763
220,03:40,JDG,0,13600,1,1,0,0,3268,0,0,0,2752,0,0,0,2998,0,0,0,2699,0,0,0,1899
221,03:41,STM,0,12000,0,0,1,0,2087,0,0,0,2354,0,0,0,2952,0,0,0,2820,0,0,0,1766
221,03:41,JDG,0,13600,1,1,0,0,3272,0,0,0,2756,0,0,0,3001,0,0,0,2703,0,0,0,1902
222,03:42,STM,0,12500,0,0,1,0,2620,0,0,0,2357,0,0,0,2955,0,0,0,2823,0,0,0,1770
222,03:42,JDG,0,13700,1,1,0,0,3275,0,0,0,2759,0,0,0,3005,0,0,0,2706,0,0,0,1906
223,03:43,STM,0,12700,0,0,1,0,2624,0,0,0,2361,0,0,0,2959,0,0,0,2912,0,0,0,1816
223,03:43,JDG,0,13700,1,1,0,0,3279,0,0,0,2763,0,0,0,3048,0,0,0,2710,0,0,0,1909
224,03:44,STM,0,12700,0,0,1,0,2627,0,0,0,2364,0,0,0,2962,0,0,0,2915,0,0,0,1819
224,03:44,JDG,0,13700,1,1,0,0,3282,0,0,0,2766,0,0,0,3052,0,0,0,2713,0,0,0,1913
225,03:45,STM,0,12800,0,0,1,0,2631,0,0,0,2368,0,0,0,3031,0,0,0,2919,0,0,0,1823
225,03:45,JDG,0,14000,1,1,0,0,3496,0,0,0,2770,0,0,0,3055,0,0,0,2717,0,0,0,1916
226,03:46,STM,0,12900,0,0,1,0,2634,0,0,0,2371,0,0,0,3099,0,0,0,2922,0,0,0,1826
226,03:46,JDG,0,14000,1,1,0,0,3499,0,0,0,2773,0,0,0,3059,0,0,0,2720,0,0,0,1920
227,03:47,STM,0,12900,0,0,1,0,2638,0,0,0,2375,0,0,0,3103,0,0,0,2926,0,0,0,1830
227,03:47,JDG,0,14000,1,1,0,0,3503,0,0,0,2777,0,0,0,3062,0,0,0,2724,0,0,0,1923
228,03:48,STM,0,13000,0,0,1,0,2645,0,0,0,2454,0,0,0,3140,0,0,0,2933,0,0,0,1837
228,03:48,JDG,0,14000,1,1,0,0,3510,0,0,0,2784,0,0,0,3069,0,0,0,2731,0,0,0,1930
229,03:49,STM,0,13100,0,0,1,0,2648,0,0,0,2457,0,0,0,3198,0,0,0,3001,0,0,0,1840
229,03:49,JDG,0,14100,2,1,0,0,3513,0,0,0,2787,0,0,0,3118,0,0,0,2734,0,0,0,1934
231,03:51,STM,0,13200,0,0,2,0,2652,0,0,0,2461,0,0,0,3202,0,0,0,3005,0,0,0,1844
231,03:51,JDG,0,14700,2,1,0,1,3667,1,0,0,3091,0,0,0,3121,0,0,0,2863,0,0,0,2000
232,03:52,STM,0,13200,0,0,2,0,2655,0,0,0,2464,0,0,0,3205,0,0,0,3008,0,0,0,1847
232,03:52,JDG,0,14800,2,1,0,1,3670,1,0,0,3094,0,0,0,3125,0,0,0,2866,0,0,0,2003
233,03:53,STM,0,13300,0,0,2,0,2659,0,0,0,2516,0,0,0,3249,0,0,0,3012,0,0,0,1851
233,03:53,JDG,0,14800,2,1,0,1,3674,1,0,0,3098,0,0,0,3128,0,0,0,2910,0,0,0,2027
234,03:54,STM,0,13900,0,0,2,0,2662,0,0,0,2943,0,0,0,3252,0,0,0,3160,0,0,0,1854
234,03:54,JDG,0,14900,2,1,0,1,3677,1,0,0,3101,0,0,0,3132,0,0,0,2913,0,0,0,2030
235,03:55,STM,0,13500,0,0,2,0,2666,0,0,0,2583,0,0,0,3256,0,0,0,3164,0,0,0,1858
235,03:55,JDG,0,14900,2,1,0,1,3681,1,0,0,3105,0,0,0,3135,0,0,0,2917,0,0,0,2034
236,03:56,STM,0,13600,0,0,2,0,2669,0,0,0,2598,0,0,0,3259,0,0,0,3167,0,0,0,1861
236,03:56,JDG,0,14900,2,1,0,1,3684,1,0,0,3108,0,0,0,3139,0,0,0,2920,0,0,0,2037
237,03:57,STM,0,13600,0,0,2,0,2673,0,0,0,2626,0,0,0,3263,0,0,0,3171,0,0,0,1865
237,03:57,JDG,0,15100,2,1,0,1,3688,1,0,0,3112,0,0,0,3142,0,0,0,3054,0,0,0,2106
238,03:58,STM,0,13600,0,0,2,0,2673,0,0,0,2626,0,0,0,3263,0,0,0,3171,0,0,0,1865
238,03:58,JDG,0,15200,2,1,0,1,3688,1,0,0,3112,0,0,0,3142,0,0,0,3054,0,0,0,2106
239,03:59,STM,0,13600,0,0,2,0,2680,0,0,0,2633,0,0,0,3270,0,0,0,3178,0,0,0,1872
239,03:59,JDG,0,15100,2,1,0,1,3695,1,0,0,3119,0,0,0,3149,0,0,0,3061,0,0,0,2113
240,04:00,STM,0,13700,0,0,2,0,2687,0,0,0,2640,0,0,0,3277,0,0,0,3185,0,0,0,1879
240,04:00,JDG,0,15200,2,1,0,1,3702,1,0,0,3126,0,0,0,3156,0,0,0,3068,0,0,0,2120
242,04:02,STM,0,13700,0,0,2,0,2690,0,0,0,2643,0,0,0,3280,0,0,0,3188,0,0,0,1882
242,04:02,JDG,0,15400,2,1,0,1,3855,1,0,0,3129,0,0,0,3175,0,0,0,3071,0,0,0,2123
243,04:03,STM,0,13700,0,0,2,0,2694,0,0,0,2647,0,0,0,3284,0,0,0,3192,0,0,0,1888
243,04:03,JDG,0,15400,2,1,0,1,3859,1,0,0,3133,0,0,0,3193,0,0,0,3075,0,0,0,2129
244,04:04,STM,0,13700,0,0,2,0,2697,0,0,0,2650,0,0,0,3287,0,0,0,3195,0,0,0,1893
244,04:04,JDG,0,15400,2,1,0,1,3862,1,0,0,3136,0,0,0,3197,0,0,0,3078,0,0,0,2134
245,04:05,STM,0,13700,0,0,2,0,2701,0,0,0,2654,0,0,0,3291,0,0,0,3199,0,0,0,1899
245,04:05,JDG,0,15400,2,1,0,1,3866,1,0,0,3140,0,0,0,3200,0,0,0,3082,0,0,0,2140
246,04:06,STM,0,13800,0,0,2,0,2704,0,0,0,2657,0,0,0,3294,0,0,0,3202,0,0,0,1904
246,04:06,JDG,0,15400,2,1,0,1,3869,1,0,0,3143,0,0,0,3204,0,0,0,3085,0,0,0,2145
247,04:07,STM,0,13900,0,0,2,0,2704,0,0,0,2657,0,0,0,3294,0,0,0,3202,0,0,0,1904
247,04:07,JDG,0,15700,2,1,0,1,3869,1,0,0,3143,0,0,0,3204,0,0,0,3085,0,0,0,2145
248,04:08,STM,0,13800,0,0,2,0,2711,0,0,0,2664,0,0,0,3301,0,0,0,3209,0,0,0,1915
248,04:08,JDG,0,15500,2,1,0,1,3876,1,0,0,3150,0,0,0,3211,0,0,0,3092,0,0,0,2156
249,04:09,STM,0,13800,0,0,2,0,2715,0,0,0,2668,0,0,0,3305,0,0,0,3213,0,0,0,1921
249,04:09,JDG,0,15500,2,1,0,1,3880,1,0,0,3154,0,0,0,3214,0,0,0,3096,0,0,0,2162
250,04:10,STM,0,13900,0,0,2,0,2718,0,0,0,2671,0,0,0,3308,0,0,0,3216,0,0,0,1942
250,04:10,JDG,0,15700,2,1,0,1,4033,1,0,0,3157,0,0,0,3218,0,0,0,3099,0,0,0,2167
251,04:11,STM,0,13900,0,0,2,0,2718,0,0,0,2671,0,0,0,3308,0,0,0,3216,0,0,0,1942
251,04:11,JDG,0,15800,2,1,0,1,4033,1,0,0,3157,0,0,0,3218,0,0,0,3099,0,0,0,2167
252,04:12,STM,0,13900,0,0,2,0,2725,0,0,0,2678,0,0,0,3315,0,0,0,3223,0,0,0,1969
252,04:12,JDG,0,15700,2,1,0,1,4040,1,0,0,3164,0,0,0,3225,0,0,0,3106,0,0,0,2178
